id,lat,lon,vehicle_id,vehicle_label,timestamp,20min_lat,20min_lon
7545198790490953504,51.50358581542969,-0.15114499628543854,BV69KSN,,2024-07-24 15:40:00.010726,51.53285217285156,-0.17244799435138702
8273331464986939980,51.51475143432617,-0.15640799701213837,BV19XPN,,2024-07-24 15:40:00.010726,51.546539306640625,-0.17927700281143188
14197197333579175326,51.506690979003906,-0.15233390033245087,SCOX-50438,,2024-07-24 15:40:00.010726,51.493099212646484,-0.14741280674934387
4608835725896954483,51.5185546875,-0.15597499907016754,SCOX-50431,,2024-07-24 15:40:00.010726,51.49760437011719,-0.14411190152168274
16318180620187231411,51.52103805541992,-0.12358500063419342,SN66WOB,SN66WOB,2024-07-24 15:40:00.010726,51.502662658691406,-0.11059899628162384
13757605303722251543,51.52068328857422,-0.12492799758911133,YX18KPF,,2024-07-24 15:40:00.010726,51.52068328857422,-0.12492799758911133
12239423374593165725,51.51974105834961,-0.12403299659490585,BT66MSU,BT66MSU,2024-07-24 15:40:00.010726,51.50784683227539,-0.1406009942293167
550726003480533788,51.51856231689453,-0.13231700658798218,LJ13FBO,LJ13FET,2024-07-24 15:40:00.010726,51.50596237182617,-0.1271670013666153
8138241804409385859,51.51738739013672,-0.15560099482536316,LK64EDP,LK64EDP,2024-07-24 15:40:00.010726,51.50855255126953,-0.12649600207805634
3212432968147431725,51.5087890625,-0.13410800695419312,LK15CSX,LK15CSX,2024-07-24 15:40:00.010726,51.51939010620117,-0.15649700164794922
15787081503043225271,51.52480697631836,-0.15963099896907806,LK15CTE,LK15CTE,2024-07-24 15:40:00.010726,51.512203216552734,-0.13992899656295776
8635412130975276037,51.513736724853516,-0.15515300631523132,LK70AZJ,,2024-07-24 15:40:00.010726,51.51408767700195,-0.15201899409294128
12427261734233085364,51.50596237182617,-0.1444070041179657,LTZ1106,LTZ1751,2024-07-24 15:40:00.010726,51.501956939697266,-0.19075199961662292
17833758494213518640,51.504432678222656,-0.14754100143909454,LTZ1112,LTZ1112,2024-07-24 15:40:00.010726,51.513145446777344,-0.11754000186920166
6732374329435796372,51.51597213745117,-0.13030199706554413,BV66VHU,BV66VLH,2024-07-24 15:40:00.010726,51.522216796875,-0.1273909956216812
7638175654335273432,51.507259368896484,-0.1417199969291687,LF67EWU,LF67EWU,2024-07-24 15:40:00.010726,51.499839782714844,-0.16321299970149994
8595722723150632309,51.51420593261719,-0.1417199969291687,LTZ1476,LTZ1531,2024-07-24 15:40:00.010726,51.515621185302734,-0.14463099837303162
5518140846794649874,51.521392822265625,-0.1352269947528839,LTZ1520,,2024-07-24 15:40:00.010726,51.515384674072266,-0.14463099837303162
11532667023137355465,51.50831985473633,-0.13366000354290009,LB69JPY,,2024-07-24 15:40:00.010726,51.51255798339844,-0.15873600542545319
13284252913032405449,51.50996780395508,-0.133883997797966,LB69JRZ,LG71DWM,2024-07-24 15:40:00.010726,51.50996780395508,-0.1376899927854538
5781183639070278449,51.51350021362305,-0.1573919951915741,LC67AJX,LC67AJX,2024-07-24 15:40:00.010726,51.522804260253906,-0.16478100419044495
1497286026353950690,51.522098541259766,-0.12761500477790833,LF67EWY,YY66OZP,2024-07-24 15:40:00.010726,51.51903533935547,-0.12425699830055237
13780704103775920709,51.514442443847656,-0.1441829949617386,LTZ1360,LTZ1360,2024-07-24 15:40:00.010726,51.5158576965332,-0.13724200427532196
8093011167835826274,51.515384674072266,-0.14463099837303162,LTZ1369,LTZ1369,2024-07-24 15:40:00.010726,51.516326904296875,-0.1309729963541031
13964141800811433513,51.50808334350586,-0.12671899795532227,LTZ1485,LTZ1510,2024-07-24 15:40:00.010726,51.51091003417969,-0.12022700160741806
6401384220396422636,51.51267623901367,-0.1300780028104782,LTZ1490,LTZ1490,2024-07-24 15:40:00.010726,51.531639099121094,-0.1063460037112236
14335138907880690671,51.508907318115234,-0.13231700658798218,LTZ1031,LTZ1031,2024-07-24 15:40:00.010726,51.501251220703125,-0.12627199292182922
8241103069075658535,51.5091438293457,-0.1325410008430481,LTZ1037,LTZ1037,2024-07-24 15:40:00.010726,51.50737762451172,-0.1285109966993332
8583004996707850021,51.51232147216797,-0.12873399257659912,LTZ1603,LTZ1603,2024-07-24 15:40:00.010726,51.53599548339844,-0.14015300571918488
6700228900956013514,51.51573944091797,-0.13836200535297394,LTZ1759,,2024-07-24 15:40:00.010726,51.506317138671875,-0.15201899409294128
