id,lat,lon,vehicle_id,vehicle_label,timestamp,20min_lat,20min_lon
4532809170899140755,51.50621795654297,-0.14407306909561157,YN67VDR,,2024-07-18 14:19:59.997640,51.50621032714844,-0.10132558643817902
2430104381217507161,51.5029182434082,-0.14969100058078766,BF21CZO,,2024-07-18 14:19:59.997640,51.493228912353516,-0.1484290063381195
16675343098357360342,51.508907318115234,-0.12492799758911133,LTZ1446,LTZ1446,2024-07-18 14:19:59.997640,51.508907318115234,-0.12492799758911133
7172367863322567781,51.503578186035156,-0.15109999477863312,SCOX-50443,,2024-07-18 14:19:59.997640,51.519832611083984,-0.18213389813899994
1699868399644009216,51.50660705566406,-0.1521649956703186,SCOX-50452,,2024-07-18 14:19:59.997640,51.496864318847656,-0.1459939032793045
11753380636695135129,51.514442443847656,-0.14798900485038757,LB69JSX,,2024-07-18 14:19:59.997640,51.509376525878906,-0.1943340003490448
15488778671246377769,51.51067352294922,-0.1388089954853058,LK61BLF,LK61BLF,2024-07-18 14:19:59.997640,51.52315902709961,-0.15783999860286713
8602862736539909866,51.516326904296875,-0.13164499402046204,LTZ1793,LTZ1793,2024-07-18 14:19:59.997640,51.530696868896484,-0.12268900126218796
802619776929149437,51.52021408081055,-0.13410800695419312,LT63UKJ,LT63UKJ,2024-07-18 14:19:59.997640,51.50714111328125,-0.1258240044116974
17833758494213518640,51.50784683227539,-0.1403769999742508,LTZ1112,LTZ1112,2024-07-18 14:19:59.997640,51.501487731933594,-0.17933300137519836
17929393041232466558,51.51597213745117,-0.1352269947528839,LTZ1203,LTZ1203,2024-07-18 14:19:59.997640,51.527870178222656,-0.1300780028104782
14994136893425367832,51.50431442260742,-0.12649600207805634,LTZ1293,LTZ1871,2024-07-18 14:19:59.997640,51.51161575317383,-0.13948099315166473
12317513702037287729,51.50714111328125,-0.1260479986667633,LTZ1311,LTZ1311,2024-07-18 14:19:59.997640,51.51396942138672,-0.10992799699306488
5711846676598243419,51.50737762451172,-0.14149600267410278,LTZ1521,LTZ1542,2024-07-18 14:19:59.997640,51.49700927734375,-0.14597399532794952
9667842538234113120,51.521156311035156,-0.135003000497818,LTZ1534,LTZ1534,2024-07-18 14:19:59.997640,51.5155029296875,-0.14463099837303162
12421405513575141420,51.52056884765625,-0.15694400668144226,LTZ1553,LTZ1559,2024-07-18 14:19:59.997640,51.51361846923828,-0.15694400668144226
10098254643457770129,51.52256774902344,-0.1363469958305359,LTZ1620,LTZ1620,2024-07-18 14:19:59.997640,51.50066375732422,-0.12627199292182922
17499139690990826016,51.514678955078125,-0.1298539936542511,LJ13FAO,LK66GAO,2024-07-18 14:19:59.997640,51.54365158081055,-0.1363469958305359
11908161452999167858,51.50973129272461,-0.13298800587654114,LTZ1886,LTZ1886,2024-07-18 14:19:59.997640,51.49830627441406,-0.11082299798727036
16915963188362221540,51.50690460205078,-0.12761500477790833,LTZ1623,LTZ1623,2024-07-18 14:19:59.997640,51.509376525878906,-0.13276399672031403
17227575927220543470,51.517974853515625,-0.13186900317668915,LTZ1632,LTZ1632,2024-07-18 14:19:59.997640,51.53823471069336,-0.14216800034046173
4985566005440008740,51.50714111328125,-0.12627199292182922,LJ13FAM,LJ62BZR,2024-07-18 14:19:59.997640,51.51161575317383,-0.1285109966993332
9052857397400321420,51.50749206542969,-0.12873399257659912,YJ70EVD,,2024-07-18 14:19:59.997640,51.5084342956543,-0.1388089954853058
