id,lat,lon,vehicle_id,vehicle_label,timestamp,20min_lat,20min_lon
14877391059564879473,51.51033401489258,-0.14606159925460815,BD16YEL,,2024-07-19 18:19:59.999787,51.51033401489258,-0.14606159925460815
12805429097047659504,51.50332260131836,-0.15063300728797913,7211,,2024-07-19 18:19:59.999787,51.49432373046875,-0.14652599394321442
2530587558522120135,51.514495849609375,-0.15406399965286255,BV23ZXC,,2024-07-19 18:19:59.999787,51.493350982666016,-0.14867299795150757
5711846676598243419,51.515621185302734,-0.14463099837303162,LTZ1521,,2024-07-19 18:19:59.999787,51.52091979980469,-0.135003000497818
3654974233135049970,51.508201599121094,-0.13343599438667297,LTZ1019,LTZ1019,2024-07-19 18:19:59.999787,51.5091438293457,-0.13231700658798218
8780864229646466845,51.524688720703125,-0.13925699889659882,BF67GMU,BF67GMU,2024-07-19 18:19:59.999787,51.519859313964844,-0.18963199853897095
9005358815540934612,51.50300979614258,-0.15216389298439026,SCOX-50441,,2024-07-19 18:19:59.999787,51.509666442871094,-0.19305579364299774
3212432968147431725,51.50949478149414,-0.12380900233983994,LK15CSX,LK15CSX,2024-07-19 18:19:59.999787,51.51479721069336,-0.14485399425029755
14994136893425367832,51.509849548339844,-0.13701799511909485,LTZ1293,LTZ1293,2024-07-19 18:19:59.999787,51.52162551879883,-0.16187000274658203
12308158739886959307,51.51043701171875,-0.13433200120925903,LTZ1518,LTZ1518,2024-07-19 18:19:59.999787,51.531402587890625,-0.1063460037112236
9667842538234113120,51.513736724853516,-0.1428389996290207,LTZ1534,LTZ1534,2024-07-19 18:19:59.999787,51.51491165161133,-0.14731700718402863
5731289208741550722,51.5152702331543,-0.15653279423713684,SCOX-50436,,2024-07-19 18:19:59.999787,51.514183044433594,-0.24248890578746796
9530148287986615328,51.50902557373047,-0.12470400333404541,BL15HBZ,BL15HBZ,2024-07-19 18:19:59.999787,51.524688720703125,-0.12806299328804016
15488778671246377769,51.51420593261719,-0.15000399947166443,LK61BLF,LK61BLF,2024-07-19 18:19:59.999787,51.529518127441406,-0.17619900405406952
14277932497561016311,51.519859313964844,-0.12403299659490585,LJ61NVD,LJ61NVD,2024-07-19 18:19:59.999787,51.50902557373047,-0.13679400086402893
1309632054893829808,51.51597213745117,-0.14351099729537964,SN61DFL,,2024-07-19 18:19:59.999787,51.51597213745117,-0.14351099729537964
16303700901074947497,51.5091438293457,-0.136571004986763,YJ21EVW,,2024-07-19 18:19:59.999787,51.50808334350586,-0.13298800587654114
18131589808362845435,51.51456069946289,-0.15425799787044525,LTZ1790,LTZ1790,2024-07-19 18:19:59.999787,51.54094314575195,-0.18940800428390503
6790165974804814212,51.511497497558594,-0.13948099315166473,LB69JSV,LB69JSV,2024-07-19 18:19:59.999787,51.512088775634766,-0.1708260029554367
17290308199556751115,51.50678634643555,-0.1428389996290207,LF67EWS,LF67EWS,2024-07-19 18:19:59.999787,51.49076843261719,-0.1732880026102066
8882533830987552488,51.50831985473633,-0.13164499402046204,LK61BKY,LK61BKY,2024-07-19 18:19:59.999787,51.501487731933594,-0.10948000103235245
5151336630850923110,51.51020050048828,-0.1379140019416809,LB69JPU,LB69JPU,2024-07-19 18:19:59.999787,51.51232147216797,-0.14015300571918488
5898478641327718342,51.523746490478516,-0.1468690037727356,SN62DND,SN62DND,2024-07-19 18:19:59.999787,51.53175735473633,-0.10813699662685394
12317513702037287729,51.508201599121094,-0.12627199292182922,LTZ1311,,2024-07-19 18:19:59.999787,51.513145446777344,-0.1141820028424263
16378778427456667248,51.50337219238281,-0.12627199292182922,LTZ1487,LTZ1487,2024-07-19 18:19:59.999787,51.51326370239258,-0.11686799675226212
13405177208246744623,51.507022857666016,-0.12559999525547028,BU16OZA,,2024-07-19 18:19:59.999787,51.51939010620117,-0.12179400026798248
6789849047607266090,51.50395965576172,-0.15157100558280945,LC67AJU,LC67AKF,2024-07-19 18:19:59.999787,51.522098541259766,-0.16321299970149994
14177812963042365595,51.515384674072266,-0.14216800034046173,LF67EWP,LF67EWP,2024-07-19 18:19:59.999787,51.515621185302734,-0.14664599299430847
4568312677697296075,51.51008224487305,-0.1376899927854538,LTZ1874,LTZ1874,2024-07-19 18:19:59.999787,51.4984245300293,-0.10724099725484848
10504754365873852762,51.513736724853516,-0.15582500398159027,LG71DWN,LG71DWN,2024-07-19 18:19:59.999787,51.50996780395508,-0.1916469931602478
8595722723150632309,51.5155029296875,-0.14463099837303162,LTZ1476,,2024-07-19 18:19:59.999787,51.51597213745117,-0.13545100390911102
11210934623735261598,51.50596237182617,-0.12694300711154938,BT66MPF,,2024-07-19 18:19:59.999787,51.50596237182617,-0.12694300711154938
1620719950072616770,51.51197052001953,-0.13209299743175507,BV66VHR,BV66VHR,2024-07-19 18:19:59.999787,51.522098541259766,-0.12761500477790833
6732374329435796372,51.522098541259766,-0.12761500477790833,BV66VHU,,2024-07-19 18:19:59.999787,51.51408767700195,-0.1298539936542511
6153552555007151797,51.50949478149414,-0.13545100390911102,BV66VLM,BV66VLM,2024-07-19 18:19:59.999787,51.52198028564453,-0.12761500477790833
7513688236146247907,51.515384674072266,-0.1428389996290207,LB69JOU,LB69JOU,2024-07-19 18:19:59.999787,51.51479721069336,-0.14530199766159058
5936759858033505676,51.51491165161133,-0.1444070041179657,LB69JNV,LB69JOH,2024-07-19 18:19:59.999787,51.508201599121094,-0.13276399672031403
4191432765350069193,51.51479721069336,-0.14507800340652466,LD72UFX,LD72UFX,2024-07-19 18:19:59.999787,51.51008224487305,-0.18828900158405304
17929393041232466558,51.509613037109375,-0.135003000497818,LTZ1203,LTZ1203,2024-07-19 18:19:59.999787,51.509613037109375,-0.135003000497818
17181079584505917534,51.52516174316406,-0.13724200427532196,YJ69DFY,,2024-07-19 18:19:59.999787,51.545654296875,-0.1417199969291687
1136347048414397718,51.524688720703125,-0.1379140019416809,BF67GLK,BF67GLK,2024-07-19 18:19:59.999787,51.52386474609375,-0.14373500645160675
492408417560000148,51.516326904296875,-0.13142099976539612,LTZ1205,LTZ1205,2024-07-19 18:19:59.999787,51.5155029296875,-0.13948099315166473
5218686550412768150,51.51620864868164,-0.1325410008430481,LTZ1351,LTZ1351,2024-07-19 18:19:59.999787,51.53034210205078,-0.1233609989285469
13722214205849172262,51.51668167114258,-0.13052600622177124,LF67EWR,LF67EWR,2024-07-19 18:19:59.999787,51.5224494934082,-0.12671899795532227
16103461448302157038,51.513736724853516,-0.15537700057029724,LF67EWT,LF67EWT,2024-07-19 18:19:59.999787,51.498661041259766,-0.1652279943227768
1497286026353950690,51.5087890625,-0.13410800695419312,LF67EWY,LF67EWY,2024-07-19 18:19:59.999787,51.497127532958984,-0.15895900130271912
14382281773277239637,51.523746490478516,-0.1444070041179657,LF67EXA,YX18KXU,2024-07-19 18:19:59.999787,51.554840087890625,-0.14507800340652466
18429036629114248528,51.51620864868164,-0.12470400333404541,LF67EXG,LF67EXG,2024-07-19 18:19:59.999787,51.51350021362305,-0.11798799782991409
11300142754012647987,51.51573944091797,-0.12873399257659912,LF67EYJ,,2024-07-19 18:19:59.999787,51.49913024902344,-0.10656899958848953
16908677462367483348,51.51338195800781,-0.15806399285793304,LF68PXG,,2024-07-19 18:19:59.999787,51.51997756958008,-0.15672099590301514
12133010399748232113,51.51255798339844,-0.12895800173282623,LTZ1454,LTZ1454,2024-07-19 18:19:59.999787,51.51750564575195,-0.12761500477790833
12685894110196362735,51.50737762451172,-0.12873399257659912,YJ70EVT,,2024-07-19 18:19:59.999787,51.50466537475586,-0.1522430032491684
6982552118246247018,51.52056884765625,-0.12313699722290039,BV66VKA,SN66WNZ,2024-07-19 18:19:59.999787,51.5420036315918,-0.14642199873924255
12583217054555034905,51.50808334350586,-0.12649600207805634,LTZ1478,,2024-07-19 18:19:59.999787,51.51350021362305,-0.10007700324058533
3035008291495508264,51.509376525878906,-0.13567499816417694,BV66VLA,BV66VLA,2024-07-19 18:19:59.999787,51.50042724609375,-0.16209399700164795
10989286381489972086,51.51668167114258,-0.14642199873924255,BV66VLF,,2024-07-19 18:19:59.999787,51.50808334350586,-0.14328700304031372
13050039160915790075,51.513736724853516,-0.15537700057029724,LC67ACY,LC67ACY,2024-07-19 18:19:59.999787,51.49324035644531,-0.13925699889659882
12597999438700279243,51.517974853515625,-0.13186900317668915,LTZ1763,,2024-07-19 18:19:59.999787,51.530696868896484,-0.12268900126218796
15572821648239884853,51.51691436767578,-0.1573919951915741,LC67AHX,LC67AHX,2024-07-19 18:19:59.999787,51.51361846923828,-0.15694400668144226
15696247052638886722,51.52068328857422,-0.15694400668144226,LC67AKN,LC67AKN,2024-07-19 18:19:59.999787,51.49689483642578,-0.14485399425029755
5537955994529798332,51.50714111328125,-0.1258240044116974,LJ13FCM,LJ13FCM,2024-07-19 18:19:59.999787,51.52410125732422,-0.1376899927854538
10155705129195205323,51.51762390136719,-0.15560099482536316,LJ17WRN,LJ17WRN,2024-07-19 18:19:59.999787,51.50949478149414,-0.15672099590301514
16676841936698057680,51.50654983520508,-0.14328700304031372,LF67EWW,LF67EWW,2024-07-19 18:19:59.999787,51.515621185302734,-0.1468690037727356
5206354211592999007,51.5158576965332,-0.12873399257659912,LF67EYG,,2024-07-19 18:19:59.999787,51.5158576965332,-0.12873399257659912
12543972976550353444,51.51255798339844,-0.12895800173282623,LJ13FCO,LJ13FCO,2024-07-19 18:19:59.999787,51.540470123291016,-0.13992899656295776
15188139217872803535,51.51668167114258,-0.15515300631523132,LJ17WSF,,2024-07-19 18:19:59.999787,51.495361328125,-0.14216800034046173
2993271724470526425,51.52350997924805,-0.13724200427532196,LJ13FBL,LJ13FBL,2024-07-19 18:19:59.999787,51.55095291137695,-0.12671899795532227
10342813653303162855,51.51408767700195,-0.15112300217151642,LG71DWK,LG71DWK,2024-07-19 18:19:59.999787,51.50808334350586,-0.1325410008430481
16483269443453042618,51.51502990722656,-0.14216800034046173,LTZ1312,,2024-07-19 18:19:59.999787,51.516326904296875,-0.13142099976539612
4755968166573169889,51.51620864868164,-0.13231700658798218,LTZ1313,LTZ1313,2024-07-19 18:19:59.999787,51.523983001708984,-0.09671799838542938
14547341788628738495,51.51197052001953,-0.1573919951915741,LJ17WSN,LJ17WSN,2024-07-19 18:19:59.999787,51.51420593261719,-0.15403400361537933
7288934672800295716,51.52433776855469,-0.15873600542545319,LTZ1549,LTZ1549,2024-07-19 18:19:59.999787,51.51361846923828,-0.15694400668144226
10979093931485465558,51.5218620300293,-0.15895900130271912,LTZ1635,LTZ1635,2024-07-19 18:19:59.999787,51.54270935058594,-0.14866100251674652
17947852270159094287,51.515621185302734,-0.14664599299430847,LJ62KHF,,2024-07-19 18:19:59.999787,51.51350021362305,-0.14127199351787567
10343188114751093205,51.51338195800781,-0.12940600514411926,LJ13FDA,LK66HDA,2024-07-19 18:19:59.999787,51.508201599121094,-0.1273909956216812
7846667263408726023,51.51008224487305,-0.12828700244426727,LJ13FEO,LJ13FEO,2024-07-19 18:19:59.999787,51.51291275024414,-0.12918199598789215
62815658369703674,51.516326904296875,-0.13164499402046204,LTZ1791,LTZ1809,2024-07-19 18:19:59.999787,51.51255798339844,-0.15918299555778503
3747704056216831309,51.506431579589844,-0.14351099729537964,LTZ1663,LTZ1747,2024-07-19 18:19:59.999787,51.500308990478516,-0.19500599801540375
2447510462571063345,51.50407791137695,-0.15201899409294128,LJ17WRV,LJ17WRV,2024-07-19 18:19:59.999787,51.519508361816406,-0.15649700164794922
3166173974623279290,51.507022857666016,-0.12761500477790833,LTZ1870,LTZ1870,2024-07-19 18:19:59.999787,51.5224494934082,-0.14373500645160675
11377297810857827021,51.510555267333984,-0.1285109966993332,LTZ1888,LTZ1888,2024-07-19 18:19:59.999787,51.49253463745117,-0.09850899875164032
9352795241033151071,51.524452209472656,-0.15895900130271912,LK14FBX,LK14FBX,2024-07-19 18:19:59.999787,51.51267623901367,-0.1403769999742508
12708063043097086386,51.50737762451172,-0.13209299743175507,LK14FBY,LK14FBY,2024-07-19 18:19:59.999787,51.513851165771484,-0.1535860002040863
9030718630936846224,51.514678955078125,-0.1419440060853958,LK15CSZ,LK15CWA,2024-07-19 18:19:59.999787,51.50619888305664,-0.11485300213098526
14095287690154761311,51.51361846923828,-0.15649700164794922,LK17AHC,LK17AHC,2024-07-19 18:19:59.999787,51.5218620300293,-0.15918299555778503
18299857945392791074,51.514442443847656,-0.1484369933605194,LK17DCX,LK67EKR,2024-07-19 18:19:59.999787,51.518917083740234,-0.11977899819612503
13466534700781874562,51.51408767700195,-0.15134699642658234,LK17DDY,LK67ENX,2024-07-19 18:19:59.999787,51.516326904296875,-0.13209299743175507
1274640447035003349,51.51738739013672,-0.12962999939918518,LTZ1452,LTZ1452,2024-07-19 18:19:59.999787,51.51738739013672,-0.12962999939918518
6424890735714974318,51.52457046508789,-0.15918299555778503,LK18AFY,,2024-07-19 18:19:59.999787,51.51232147216797,-0.160302996635437
11120938810966775327,51.517032623291016,-0.15537700057029724,LK18AJY,LK18AJY,2024-07-19 18:19:59.999787,51.54435729980469,-0.1757510006427765
