id,lat,lon,vehicle_id,vehicle_label,timestamp,20min_lat,20min_lon
11025653791601535332,51.50320816040039,-0.14976200461387634,BV67JXY,,2024-07-20 13:40:00.011184,51.4930305480957,-0.14948700368404388
1873144794456593559,51.506431579589844,-0.14351099729537964,LD72UFZ,LD72UFZ,2024-07-20 13:40:00.011184,51.51644515991211,-0.17821399867534637
3212432968147431725,51.51396942138672,-0.15291400253772736,LK15CSX,LK15CSX,2024-07-20 13:40:00.011184,51.53010559082031,-0.17642299830913544
14994136893425367832,51.50690460205078,-0.12761500477790833,LTZ1293,,2024-07-20 13:40:00.011184,51.517032623291016,-0.14463099837303162
18421681373947721567,51.51679611206055,-0.12783899903297424,LTZ1528,LTZ1528,2024-07-20 13:40:00.011184,51.53917694091797,-0.09828600287437439
7071391667727498421,51.511260986328125,-0.1285109966993332,LJ13FBG,LJ13FBG,2024-07-20 13:40:00.011184,51.509613037109375,-0.12783899903297424
9565874726407177293,51.50714111328125,-0.12627199292182922,BK15AZT,,2024-07-20 13:40:00.011184,51.519859313964844,-0.12224200367927551
10803507109879754173,51.50749206542969,-0.1298539936542511,LTZ1292,LTZ1292,2024-07-20 13:40:00.011184,51.50749206542969,-0.1298539936542511
8381640913312340838,51.509613037109375,-0.13276399672031403,LTZ1461,LTZ1461,2024-07-20 13:40:00.011184,51.50855255126953,-0.13186900317668915
16720176440636861940,51.51232147216797,-0.1311970055103302,LTZ1529,LTZ1529,2024-07-20 13:40:00.011184,51.53340530395508,-0.10612200200557709
9667842538234113120,51.506317138671875,-0.14395900070667267,LTZ1534,LTZ1534,2024-07-20 13:40:00.011184,51.51679611206055,-0.12761500477790833
17231114062819831103,51.50407791137695,-0.1522430032491684,YJ21EXM,YJ21EXW,2024-07-20 13:40:00.011184,51.517738342285156,-0.18090100586414337
14277932497561016311,51.50690460205078,-0.14261600375175476,LJ61NVD,,2024-07-20 13:40:00.011184,51.494300842285156,-0.17440800368785858
14195451766624371465,51.515384674072266,-0.14149600267410278,LTZ1804,LTZ1804,2024-07-20 13:40:00.011184,51.49689483642578,-0.14485399425029755
15499572806319059250,51.509849548339844,-0.13679400086402893,LTZ1897,LTZ1897,2024-07-20 13:40:00.011184,51.517032623291016,-0.1428389996290207
16764040194544483748,51.5155029296875,-0.14015300571918488,LTZ1355,LTZ1355,2024-07-20 13:40:00.011184,51.513851165771484,-0.14216800034046173
11753380636695135129,51.514678955078125,-0.1468690037727356,LB69JSX,LB69JSX,2024-07-20 13:40:00.011184,51.507965087890625,-0.13298800587654114
8316010421155300760,51.507965087890625,-0.13298800587654114,LB69JNN,,2024-07-20 13:40:00.011184,51.51291275024414,-0.16231800615787506
4568312677697296075,51.516326904296875,-0.14261600375175476,LTZ1874,LTZ1874,2024-07-20 13:40:00.011184,51.500308990478516,-0.11530099809169769
8595722723150632309,51.5155029296875,-0.13992899656295776,LTZ1476,LTZ1515,2024-07-20 13:40:00.011184,51.5151481628418,-0.14239199459552765
434112009069433085,51.5218620300293,-0.15783999860286713,BT13YWP,BF67GMG,2024-07-20 13:40:00.011184,51.52680969238281,-0.2100059986114502
11210934623735261598,51.50831985473633,-0.1260479986667633,BT66MPF,BT66MPF,2024-07-20 13:40:00.011184,51.52350997924805,-0.12671899795532227
16222135711637348742,51.52198028564453,-0.12492799758911133,BU16OYX,BU16OYX,2024-07-20 13:40:00.011184,51.51008224487305,-0.12246599793434143
5360773160976330640,51.52162551879883,-0.12448100000619888,BV66VHJ,BV66VHJ,2024-07-20 13:40:00.011184,51.51079177856445,-0.133883997797966
6732374329435796372,51.51102828979492,-0.14373500645160675,BV66VHU,BV66VHU,2024-07-20 13:40:00.011184,51.515621185302734,-0.14664599299430847
10925429472892635813,51.5155029296875,-0.12895800173282623,BV66VLG,BV66VLG,2024-07-20 13:40:00.011184,51.50407791137695,-0.14776499569416046
4612206873148227288,51.509376525878906,-0.1273909956216812,BV66VJF,BV66VJF,2024-07-20 13:40:00.011184,51.51420593261719,-0.1298539936542511
17404396372191384781,51.51573944091797,-0.14642199873924255,BV66VJZ,BV66VJZ,2024-07-20 13:40:00.011184,51.51691436767578,-0.1428389996290207
9407267959022966818,51.517269134521484,-0.14328700304031372,BV66ZRY,BV66ZRY,2024-07-20 13:40:00.011184,51.50089645385742,-0.15985499322414398
3386720451346254647,51.52315902709961,-0.1497800052165985,BF67GLJ,BF67GLJ,2024-07-20 13:40:00.011184,,
8103767379725549565,51.50808334350586,-0.13276399672031403,LB69JPF,LB69JPF,2024-07-20 13:40:00.011184,51.51479721069336,-0.1455260068178177
9999937541318569554,51.51620864868164,-0.14239199459552765,LTZ1189,LTZ1446,2024-07-20 13:40:00.011184,51.50537109375,-0.12671899795532227
1114800268178840289,51.51232147216797,-0.14015300571918488,LB69JNO,LB69JNO,2024-07-20 13:40:00.011184,51.51161575317383,-0.17552700638771057
5936759858033505676,51.513736724853516,-0.1549289971590042,LB69JNV,LB69JNV,2024-07-20 13:40:00.011184,51.51020050048828,-0.18784099817276
17929393041232466558,51.509613037109375,-0.135003000497818,LTZ1203,LTZ1203,2024-07-20 13:40:00.011184,51.509613037109375,-0.135003000497818
10253595721806833457,51.515621185302734,-0.14664599299430847,LJ62KFU,LJ62KFU,2024-07-20 13:40:00.011184,51.50678634643555,-0.1428389996290207
9750576920714736594,51.5218620300293,-0.15918299555778503,BF67GKY,BF67GKY,2024-07-20 13:40:00.011184,51.52763366699219,-0.21515600383281708
12133010399748232113,51.50973129272461,-0.13298800587654114,LTZ1454,LTZ1454,2024-07-20 13:40:00.011184,51.49854278564453,-0.10679300129413605
7753949573500892681,51.50395965576172,-0.14866100251674652,BV66VHT,LF67EWV,2024-07-20 13:40:00.011184,51.517032623291016,-0.14507800340652466
12685894110196362735,51.509376525878906,-0.13589900732040405,YJ70EVT,YJ70EVT,2024-07-20 13:40:00.011184,51.51255798339844,-0.11619699746370316
3396272885046152587,51.51114273071289,-0.1285109966993332,LTZ1164,LTZ1164,2024-07-20 13:40:00.011184,51.49559783935547,-0.14239199459552765
8602862736539909866,51.51479721069336,-0.14507800340652466,LTZ1793,LTZ1808,2024-07-20 13:40:00.011184,51.496070861816406,-0.1441829949617386
12655264231266842185,51.51491165161133,-0.15448200702667236,LV23DHD,LV23DHD,2024-07-20 13:40:00.011184,51.55048370361328,-0.18313899636268616
15511813095170071868,51.513851165771484,-0.15448200702667236,LK18AFN,LK18AFN,2024-07-20 13:40:00.011184,51.53729248046875,-0.15470600128173828
12543972976550353444,51.50714111328125,-0.1260479986667633,LJ13FCO,LJ13FCO,2024-07-20 13:40:00.011184,51.512203216552734,-0.12873399257659912
7271010044351824478,51.52410125732422,-0.1376899927854538,LJ13FCP,LJ13FCP,2024-07-20 13:40:00.011184,51.50714111328125,-0.1258240044116974
802619776929149437,51.51679611206055,-0.13074900209903717,LT63UKJ,LT63UKJ,2024-07-20 13:40:00.011184,51.507259368896484,-0.12671899795532227
1093595725614238949,51.51679611206055,-0.12761500477790833,LTZ1489,LTZ1600,2024-07-20 13:40:00.011184,51.54117965698242,-0.10298699885606766
8718251625157953540,51.511260986328125,-0.13343599438667297,LTZ1523,LTZ1523,2024-07-20 13:40:00.011184,51.533287048339844,-0.10612200200557709
16411878587136002021,51.50737762451172,-0.12918199598789215,SN61DBX,,2024-07-20 13:40:00.011184,51.52315902709961,-0.1441829949617386
10098254643457770129,51.505489349365234,-0.12694300711154938,LTZ1620,LTZ1630,2024-07-20 13:40:00.011184,51.52621841430664,-0.1388089954853058
6428939511784577950,51.52480697631836,-0.15963099896907806,LTZ1645,,2024-07-20 13:40:00.011184,51.54247283935547,-0.19858799874782562
14542667267869636216,51.519622802734375,-0.15649700164794922,LTZ1652,LTZ1095,2024-07-20 13:40:00.011184,51.51232147216797,-0.1600790023803711
627250766818961830,51.507728576660156,-0.1311970055103302,LTZ1684,,2024-07-20 13:40:00.011184,51.4917106628418,-0.11104699969291687
2854166709430637958,51.50714111328125,-0.1258240044116974,LJ62BZR,LJ62BZR,2024-07-20 13:40:00.011184,51.517974853515625,-0.13186900317668915
10402299253300839624,51.511497497558594,-0.1285109966993332,LJ62BZY,,2024-07-20 13:40:00.011184,51.54023742675781,-0.14082400500774384
3686524415704240316,51.520450592041016,-0.13433200120925903,LJ13FBA,LJ13FBA,2024-07-20 13:40:00.011184,51.507259368896484,-0.12671899795532227
1940911728050401440,51.51232147216797,-0.12873399257659912,LJ13FCL,,2024-07-20 13:40:00.011184,51.537879943847656,-0.1419440060853958
4871742170534043204,51.503841400146484,-0.1484369933605194,LJ62KKP,,2024-07-20 13:40:00.011184,51.488059997558594,-0.16701899468898773
2071524287317463722,51.509613037109375,-0.12806299328804016,LJ13FCY,LJ13FCY,2024-07-20 13:40:00.011184,51.53611373901367,-0.14015300571918488
13175232251219461659,51.514442443847656,-0.1419440060853958,YW17JTZ,YW17JTZ,2024-07-20 13:40:00.011184,51.54212188720703,-0.1388089954853058
441342862398587154,51.524688720703125,-0.15940700471401215,LJ17WRA,,2024-07-20 13:40:00.011184,51.49818801879883,-0.14507800340652466
2447510462571063345,51.51350021362305,-0.1573919951915741,LJ17WRV,,2024-07-20 13:40:00.011184,51.4951286315918,-0.1419440060853958
18291854881586896210,51.50325393676758,-0.15134699642658234,LJ17WSL,LJ17WSL,2024-07-20 13:40:00.011184,51.5255126953125,-0.16097399592399597
7400240026671484869,51.512794494628906,-0.15783999860286713,LTZ2170,,2024-07-20 13:40:00.011184,51.48417282104492,-0.1497800052165985
17646100975836697023,51.511497497558594,-0.13948099315166473,LK14FCA,LK61BLZ,2024-07-20 13:40:00.011184,51.501487731933594,-0.10925599932670593
8976161935038185376,51.5151481628418,-0.1430629938840866,LK15CUG,LK61BLV,2024-07-20 13:40:00.011184,51.50160217285156,-0.10948000103235245
2164587765636690291,51.51161575317383,-0.13948099315166473,LK15CUH,LK15CUH,2024-07-20 13:40:00.011184,51.52480697631836,-0.1652279943227768
3465649363545331525,51.517738342285156,-0.15560099482536316,LK15CSV,LK64EDX,2024-07-20 13:40:00.011184,51.509849548339844,-0.136571004986763
7514982190912800465,51.514442443847656,-0.15425799787044525,LK17AKX,LK17AKX,2024-07-20 13:40:00.011184,51.49018096923828,-0.13298800587654114
1274640447035003349,51.51738739013672,-0.12962999939918518,LTZ1452,LTZ1452,2024-07-20 13:40:00.011184,51.51738739013672,-0.12962999939918518
6708662425508172824,51.50360870361328,-0.14888399839401245,LJ62KGY,LJ62KGY,2024-07-20 13:40:00.011184,51.50360870361328,-0.14888399839401245
