id,lat,lon,vehicle_id,vehicle_label,timestamp,20min_lat,20min_lon
13905030667550937928,51.51692199707031,-0.15720400214195251,7202,,2024-07-21 11:00:00.002727,51.53266525268555,-0.17252600193023682
11844232101039093502,51.51974105834961,-0.1444070041179657,LTZ1278,LTZ1278,2024-07-21 11:00:00.002727,51.50089645385742,-0.12380900233983994
10476680313072295172,51.52362823486328,-0.1470929980278015,LTZ1767,LTZ1767,2024-07-21 11:00:00.002727,51.56190872192383,-0.13321200013160706
10692313113278461500,51.50596237182617,-0.1444070041179657,LTZ1199,LTZ1199,2024-07-21 11:00:00.002727,51.525630950927734,-0.11037600040435791
9217713000230505654,51.522552490234375,-0.15792299807071686,7200,,2024-07-21 11:00:00.002727,51.522552490234375,-0.15792299807071686
14877391059564879473,51.503761291503906,-0.14832830429077148,BD16YEL,,2024-07-21 11:00:00.002727,51.503761291503906,-0.14832830429077148
12877359035786229310,51.503135681152344,-0.15157100558280945,YJ21EXP,YJ70EVK,2024-07-21 11:00:00.002727,51.51679611206055,-0.18470700085163116
17587218767097897896,51.5155029296875,-0.12895800173282623,LTZ1845,,2024-07-21 11:00:00.002727,51.49182891845703,-0.09806200116872787
15005279557401523815,51.51490783691406,-0.15645800530910492,BV67JXT,,2024-07-21 11:00:00.002727,51.492191314697266,-0.14795300364494324
16265166823280662132,51.508201599121094,-0.1271670013666153,LTZ1577,,2024-07-21 11:00:00.002727,51.508201599121094,-0.1271670013666153
10812228986084954949,51.51137924194336,-0.13925699889659882,LK64EDL,LK64EDL,2024-07-21 11:00:00.002727,51.5017204284668,-0.10970400273799896
14620759542501355958,51.507022857666016,-0.1258240044116974,BU16OYW,,2024-07-21 11:00:00.002727,51.518211364746094,-0.12089800089597702
1921465639766182173,51.516563415527344,-0.12873399257659912,LK67EKP,LK67EKP,2024-07-21 11:00:00.002727,51.51856231689453,-0.1681389957666397
14541078163978851205,51.51248550415039,-0.1577519029378891,SCOX-50426,,2024-07-21 11:00:00.002727,51.49265670776367,-0.14760079979896545
10803507109879754173,51.50761032104492,-0.1300780028104782,LTZ1292,,2024-07-21 11:00:00.002727,51.50761032104492,-0.1300780028104782
16318180620187231411,51.52256774902344,-0.12559999525547028,SN66WOB,SN66WOB,2024-07-21 11:00:00.002727,51.546714782714844,-0.15806399285793304
1270983723686146911,51.509849548339844,-0.13679400086402893,LTZ1287,LTZ1287,2024-07-21 11:00:00.002727,51.49465560913086,-0.09739000350236893
7212514011830740269,51.508201599121094,-0.1260479986667633,LTZ1746,LTZ1746,2024-07-21 11:00:00.002727,51.5017204284668,-0.17284099757671356
11753380636695135129,51.51361846923828,-0.15672099590301514,LB69JSX,LB69JSX,2024-07-21 11:00:00.002727,51.50808334350586,-0.13298800587654114
5513226268286477116,51.51420593261719,-0.1417199969291687,LTZ1616,,2024-07-21 11:00:00.002727,51.49677658081055,-0.11171899735927582
3295885596987090830,51.51573944091797,-0.12873399257659912,LF67EYC,LF67EYC,2024-07-21 11:00:00.002727,51.51856231689453,-0.12089800089597702
10667206613964904628,51.52127456665039,-0.15940700471401215,LK18AFO,LK18AFO,2024-07-21 11:00:00.002727,51.531639099121094,-0.11082299798727036
2926787130264937925,51.523983001708984,-0.14463099837303162,BT13YWN,BT13YWN,2024-07-21 11:00:00.002727,51.52645492553711,-0.2073190063238144
8452038005193925747,51.51597213745117,-0.14239199459552765,BV66VHX,LJ62KFD,2024-07-21 11:00:00.002727,51.502662658691406,-0.15380999445915222
