id,lat,lon,vehicle_id,vehicle_label,timestamp
9722865156981523329,51.424224853515625,-0.17172099649906158,LJ61NVF,LJ61NVF,2024-07-19 10:40:30
9322742094227144932,51.49235534667969,-0.14646199345588684,BV19XPH,,2024-07-18 21:07:08
2667629009073155710,51.56167221069336,-0.13343599438667297,LV23ZBY,,2024-07-18 19:55:06
8720151469476879815,51.492897033691406,-0.14872899651527405,BV23ZXA,,2024-07-19 08:03:10
6572730659925051565,51.420692443847656,-0.07791200280189514,YY67GZU,,2024-07-19 05:25:16
10892663396007274740,51.51096725463867,-0.08570972830057144,BF23CGV,,2024-07-19 08:47:06
7692593868111019814,51.49336624145508,-0.1455949991941452,BV24ZFB,,2024-07-18 16:44:59
5300458421105896858,51.551780700683594,-0.02498999983072281,SEe38,,2024-07-18 22:58:42
11391324315651679528,51.50831985473633,-0.12083175778388977,BF23CGU,,2024-07-19 10:58:30
18354729914727156806,51.536468505859375,-0.059105001389980316,YX68UJJ,,2024-07-18 20:04:25
6310288895384334481,51.4843635559082,-0.16361400485038757,BX16CMF,,2024-07-18 23:41:49
2430104381217507161,51.49253845214844,-0.14972899854183197,BF21CZO,,2024-07-18 23:40:39
13768817908532935584,51.4931755065918,-0.1482969969511032,BM68AHA,,2024-07-18 21:06:27
14327343174663595597,51.49271011352539,-0.14844200015068054,BM68AHE,,2024-07-18 22:44:48
2104257555264370708,51.54581069946289,-0.17834100127220154,7210,,2024-07-19 10:58:52
13743469635800617014,51.49269485473633,-0.14818799495697021,BU18OSJ,,2024-07-18 13:50:13
15479615876874327252,51.494014739990234,-0.1465359926223755,BF68LBZ,,2024-07-18 13:25:28
13964456573354969861,51.493228912353516,-0.14872099459171295,BV17GUE,,2024-07-19 10:57:56
8273331464986939980,51.60936737060547,-0.2448520064353943,BV19XPN,,2024-07-19 10:58:22
5375676571060751692,51.49238586425781,-0.14635899662971497,BF21DCV,,2024-07-18 21:42:38
16214705588277552142,51.49129104614258,-0.149044007062912,BV67JYE,,2024-07-19 09:59:38
6701044651993401644,51.49352264404297,-0.14804799854755402,BU18OTH,,2024-07-19 10:58:48
9098365616745280276,51.49174118041992,-0.1485140025615692,BV19XOO,,2024-07-18 23:22:25
10961784728107434533,51.594482421875,-0.23572500050067902,BV19XPE,,2024-07-19 10:59:09
4206066224576015723,51.494564056396484,-0.14636200666427612,BV19XPK,,2024-07-19 10:59:10
3949786559426250751,51.49174118041992,-0.1485619992017746,BV19XPU,,2024-07-19 10:53:13
6151289606414669703,51.493377685546875,-0.14852100610733032,BF21CZC,,2024-07-19 08:08:37
15982372055986783551,51.48996353149414,-0.15535299479961395,BV73ZTY,,2024-07-19 10:25:02
9217713000230505654,51.49383544921875,-0.14695300161838531,7200,,2024-07-19 10:41:01
13905030667550937928,51.5558967590332,-0.19422300159931183,7202,,2024-07-19 10:58:54
15970098610309880012,51.50380325317383,-0.15102599561214447,7207,,2024-07-19 10:59:16
216892418112299242,51.5132942199707,-0.1592549979686737,7212,,2024-07-19 10:59:08
16100379587778273440,51.49683380126953,-0.14487500488758087,BV73ZTS,,2024-07-19 10:59:11
1438801706026306876,51.491756439208984,-0.14918699860572815,BV19XRO,,2024-07-19 10:59:04
12809099756888463396,51.49178695678711,-0.14934100210666656,BV23ZVB,,2024-07-19 10:58:06
12401170701394253376,51.50437545776367,-0.1510079950094223,BV23ZWA,,2024-07-19 10:58:49
4481463242476066846,51.49245071411133,-0.2005860060453415,BV23ZXK,,2024-07-19 10:58:52
6772674082657753851,51.492408752441406,-0.14901700615882874,BV23ZXL,,2024-07-19 10:58:15
12947749236093027796,51.502201080322266,-0.1581760048866272,BV24ZFL,,2024-07-19 10:59:06
2914525225886863918,51.60689926147461,-0.04029799997806549,LJ62BYT,,2024-07-19 07:09:54
3764427503127703781,51.49169158935547,-0.1492449939250946,BV24ZFW,,2024-07-19 10:58:13
6683325791296624924,51.49131774902344,-0.23707500100135803,BV69KPY,,2024-07-19 10:59:13
9397001501602741958,51.490543365478516,-0.14795799553394318,BV73ZXN,,2024-07-19 10:58:54
7534085752480119183,51.49119186401367,-0.08156400173902512,BV69KTC,,2024-07-19 10:59:14
254036953629076354,51.49327087402344,-0.14865100383758545,BV19XOS,,2024-07-18 15:35:36
1052050712047405526,51.493228912353516,-0.14611400663852692,BV73ZXU,,2024-07-19 10:32:47
14877391059564879473,51.501956939697266,-0.15202830731868744,BD16YEL,,2024-07-19 10:57:33
16130385025087002040,51.57508850097656,-0.23466600477695465,BF68LCA,,2024-07-19 07:49:56
12705051052322886404,51.54655456542969,-0.02298000082373619,SEe37,,2024-07-19 10:04:37
6190448447544045528,51.49357986450195,-0.14800000190734863,BD68TWZ,,2024-07-19 10:42:53
6442792373353651122,51.49293899536133,-0.14885999262332916,BF21DDX,,2024-07-19 10:52:44
13977425079653770654,51.49115753173828,-0.23447999358177185,BF21DFA,,2024-07-19 10:59:18
10265576775155773416,51.484031677246094,-0.18606199324131012,BF68LDO,,2024-07-19 10:59:16
3096094634918261175,51.49272537231445,-0.14634600281715393,BF68LFL,,2024-07-19 10:58:47
3279635366147245299,51.4932861328125,-0.14881199598312378,BV19XRN,,2024-07-18 20:05:26
7078468542507601950,51.52605438232422,-0.030453000217676163,BV72XGK,,2024-07-19 10:59:08
15030382320449912609,51.5196533203125,-0.1587499976158142,BV72XGU,,2024-07-19 10:58:28
6004051351270624127,51.52567672729492,-0.16155199706554413,BV73ZTN,,2024-07-19 10:59:05
8742092930943653467,51.523406982421875,-0.16047599911689758,BV73ZXR,,2024-07-19 10:59:08
6548885277759398843,51.4893913269043,-0.15626299381256104,BV73ZWE,,2024-07-19 10:59:08
5084505044506042774,51.46320724487305,-0.10791300237178802,YY67GZX,,2024-07-18 21:18:57
11628978440044826845,51.42127990722656,-0.16075100004673004,SN18XZP,SN18XYY,2024-07-18 20:07:03
151036057378921561,51.49347686767578,-0.14745500683784485,731,,2024-07-19 10:59:08
2175974692840778747,51.49563980102539,-0.2093210071325302,734,,2024-07-19 10:59:19
5099884157155363104,51.61278533935547,-0.10925599932670593,LK66GFO,,2024-07-19 01:41:55
7194187472281162841,51.6126708984375,-0.13321200013160706,LJ13FDF,LJ13FDF,2024-07-18 19:20:45
