id,lat,lon,vehicle_id,vehicle_label,timestamp
4101706989508565789,51.589820861816406,-0.10298699885606766,LJ67DKK,,2024-07-23 20:35:13
3249423338292038793,51.46780014038086,-0.20933400094509125,LB23PJX,,2024-07-23 21:39:03
14329231965259313881,51.47357177734375,-0.09604699909687042,LF69UZC,,2024-07-23 21:18:46
11476399899735455845,51.614437103271484,-0.06403099745512009,LF20XMU,LF20XMU,2024-07-23 21:38:49
17377360728364929743,51.543888092041016,-0.10343500226736069,LK18AHL,LK18AOC,2024-07-23 21:38:22
17833758494213518640,51.51291275024414,-0.11821199953556061,LTZ1112,LTZ1112,2024-07-23 21:38:38
16078971342001033178,51.42964172363281,-0.10410699993371964,LK17AHV,,2024-07-23 20:29:22
7456042217864402928,51.5322265625,-0.24538099765777588,YX09AEB,,2024-07-23 20:10:17
7197428848646092078,51.42316436767578,-0.12022700160741806,LG23EVC,,2024-07-23 01:47:33
8152303129843992215,51.46638870239258,-0.09022600203752518,LTZ1783,LTZ1783,2024-07-23 21:38:21
11065967780715551978,51.522804260253906,-0.2194090038537979,YX19OVO,YX19OVO,2024-07-23 21:38:37
5084505044506042774,51.49418258666992,-0.09067299962043762,YY67GZX,YY67GZX,2024-07-23 21:39:23
3550105216135234766,51.50525665283203,-0.15201899409294128,YJ70EVN,YJ70EVN,2024-07-23 21:38:38
16571088717396996785,51.47345733642578,-0.12448100000619888,YX13BKF,,2024-07-23 21:37:37
18226638298985286344,51.44401168823242,-0.12470400333404541,LJ10HTU,LJ10HTU,2024-07-23 21:38:47
8674379028375016978,51.53057861328125,-0.25299298763275146,YX68URS,,2024-07-23 19:56:40
13757605303722251543,51.47380828857422,-0.09627100080251694,YX18KPF,,2024-07-23 21:16:01
9031967852027130750,51.59299850463867,-0.20843900740146637,YX19OMK,YX19OMK,2024-07-23 21:38:23
17016115171275423172,51.47333908081055,-0.04477600008249283,YX12FPA,,2024-07-23 21:21:56
5352637558978310812,51.536468505859375,-0.0588809996843338,YX17NWK,,2024-07-23 19:19:19
9771012799176710819,51.44919204711914,-0.12358500063419342,YY64TYO,YY64TYS,2024-07-23 21:38:34
16215915993105146645,51.474281311035156,-0.12448100000619888,YY14WEJ,,2024-07-23 19:39:39
11322832079290302511,51.53635025024414,-0.25276899337768555,LG72ECZ,LG72EDX,2024-07-23 21:37:51
11015035788511146522,51.50360870361328,-0.19187100231647491,BJ11DTU,BJ11DTU,2024-07-23 21:38:27
1937302309747549632,51.4548454284668,-0.10948000103235245,LTZ1784,LTZ1784,2024-07-23 21:38:38
13318281988368672670,51.47416305541992,-0.12403299659490585,SN60BZT,,2024-07-23 20:48:46
14023413212682022824,51.473690032958984,-0.04343299940228462,YX65RSZ,,2024-07-23 20:18:17
4328169518885830605,51.50749206542969,-0.14149600267410278,LTZ1200,LTZ1200,2024-07-23 21:38:44
5768871676616306059,51.43894577026367,-0.24784299731254578,YX60CCD,,2024-07-23 20:00:16
8581792772645526409,51.49354553222656,-0.14697599411010742,7205,,2024-07-23 21:39:47
216892418112299242,51.50839614868164,-0.15384499728679657,7212,,2024-07-23 19:49:16
11628978440044826845,51.474632263183594,-0.12403299659490585,SN18XZP,,2024-07-22 19:32:20
6816704633810112252,51.509849548339844,-0.135003000497818,LTZ1111,LTZ1111,2024-07-23 21:39:12
6732374329435796372,51.46309280395508,-0.21761800348758698,BV66VHU,,2024-07-23 19:48:27
11475403087991471706,51.51823425292969,-0.15567299723625183,7215,,2024-07-23 21:39:38
14207854951103377203,51.4046745300293,-0.1376899927854538,LJ13CDX,LJ13CDX,2024-07-23 21:38:18
5300458421105896858,51.546146392822266,-0.022281000390648842,SEe38,,2024-07-23 21:39:42
14303624260841419565,51.55006790161133,-0.02250000089406967,SEe40,,2024-07-23 19:04:05
5604034568245753936,51.48122787475586,-0.07388199865818024,YY67GZJ,YY67GZJ,2024-07-23 21:39:23
7069552350008341151,51.41739273071289,-0.18179599940776825,LG23FJY,,2024-07-23 20:18:59
4085338095686679018,51.47581100463867,-0.09492699801921844,LTZ1707,,2024-07-23 20:37:08
6783254518388281206,51.56402587890625,-0.10567399859428406,YX12ABF,,2024-07-23 19:18:41
