,latitude,longitude,geometry,LSOA11CD,IMD19,stops&stations_within_1km,ors_isochrone_area,is_in_regent_street,log_per_sq_ft,log_sqft,log_population,log_park_distance,log_tube_station_distance,log_bus_stop_distance
111,51.537815,-0.134883,POINT (-0.134883 51.537815),E01000958,11047,66,1824.35,0,3.017982882488811,7.696212639346407,9.53470677059266,5.094976442530006,6.341328851201348,4.950885289690482
112,51.500089,-0.095638,POINT (-0.095638 51.500089),E01003927,17545,131,2089.24,0,3.388787361585474,7.693481640835175,9.27795322500888,5.093075126369514,5.305640486927818,4.780467127845082
113,51.576415,-0.08861,POINT (-0.08861 51.576415),E01002056,8479,68,1636.88,0,3.091042453358316,7.650644551436897,9.530165525900781,5.275867237710445,6.7058960997751065,5.459457846420514
114,51.61787,-0.10836,POINT (-0.10836 51.61787),E01001498,16629,57,1739.8,0,3.119276459645446,7.649216319820633,9.155340215657306,5.71026144075391,7.396488656273312,4.6133367486544845
115,51.530121,-0.075378,POINT (-0.075378 51.530121),E01001777,6154,92,1908.57,0,3.2816628129669656,7.633369649679584,9.789509456407556,4.831668105114875,6.887552571664617,4.685366727982368
116,51.535078,-0.105265,POINT (-0.105265 51.535078),E01002794,12607,97,1966.97,0,3.2188758248682006,7.620705086838262,9.382365771459225,4.949539728069669,5.621052827057205,4.791068671272389
117,51.543773,-0.025583,POINT (-0.025583 51.543773),E01001849,6227,63,1844.03,0,3.481240089335692,7.612336837167746,8.621140508979861,5.426842498736322,7.021307153666252,4.549551762225079
118,51.524876,-0.080809,POINT (-0.080809 51.524876),E01033708,14243,132,2082.04,0,4.174387269895637,7.600902459542082,8.73759057546242,4.957726660663075,6.201705213066669,4.425445255041403
119,51.4948,0.04501,POINT (0.04501 51.4948),E01001711,9120,42,991.66,0,2.970414465569701,7.600902459542082,7.777629227987952,3.5940191730899764,6.900871641015811,5.72652196162569
120,51.52401,-0.087761,POINT (-0.087761 51.52401),E01002704,12549,146,2048.95,0,3.6933693593867885,7.596392304064196,8.902461034368944,2.9580304063699794,5.329185990210503,3.427514689979529
121,51.511751,-0.304955,POINT (-0.304955 51.511751),E01001221,11345,43,1924.65,0,3.917010546939185,7.595889917718538,8.844826479370246,2.9801108926510342,7.339193480328305,4.577490616881349
122,51.587993,-0.116549,POINT (-0.116549 51.587993),E01033085,8816,51,1941.09,0,3.064791809485486,7.580699752224563,9.746527262782104,3.940221659786825,6.884865290687891,5.016153374780161
123,51.5338,0.05195,POINT (0.05195 51.5338),E01003525,7708,63,1835.85,0,3.505557396986398,7.5766097669730375,9.700663039272756,5.9647354873659575,6.35414392827932,4.532922021780467
124,51.555593,-0.066508,POINT (-0.066508 51.555593),E01001765,3374,71,1996.02,0,3.5076572927632825,7.5745584842024805,9.586474845143998,2.913437030827161,7.883955082610185,4.407694381422459
125,51.55566,-0.066094,POINT (-0.066094 51.55566),E01001765,3374,70,1989.62,0,4.462107803146254,7.5745584842024805,9.586474845143998,3.2733640101522705,7.8905451088064975,4.654055583717902
126,51.51653,-0.21158,POINT (-0.21158 51.51653),E01002831,5299,63,1711.79,0,3.5533460588187404,7.5740450053721995,9.65463060218129,4.895673275626574,4.885903169351665,4.989002993969142
127,51.54593,-0.02075,POINT (-0.02075 51.54593),E01001849,6227,60,1814.86,0,3.4001968813285717,7.741967899820685,8.621140508979861,4.4058652241537235,6.654371568355365,5.315862545763785
128,51.60865,-0.02339,POINT (-0.02339 51.60865),E01004455,8328,31,1519.75,0,2.5771819258971713,7.569411792450712,8.216606882959372,4.49647076906475,8.138874268791058,4.614229030476437
129,51.51685,-0.139711,POINT (-0.139711 51.51685),E01004765,15472,130,1908.03,1,4.130033404630607,7.5652752818989315,8.887354385688052,5.51403340203345,5.460606269591755,4.969882741609291
130,51.536524,-0.078317,POINT (-0.078317 51.536524),E01001754,7318,88,1925.76,0,3.4534735262275262,7.5485559791698735,9.888922495192764,1.749199854809259,7.210973537457894,5.084567060250421
131,51.594193,-0.069168,POINT (-0.069168 51.594193),E01002077,4915,119,1903.67,0,3.068517943279639,7.528331766707247,9.636612831234602,5.945603837892363,6.822317209150024,4.244343779498307
132,51.586764,-0.079109,POINT (-0.079109 51.586764),E01002070,10051,95,1663.47,0,3.1908877883280318,7.523481312573497,9.699689416169322,4.717516245819629,6.385683318243065,5.081031624717987
133,51.54714,0.03438,POINT (0.03438 51.54714),E01003567,7033,47,1832.85,0,3.3203487937988347,7.499423290592229,9.945409901444386,6.112486775355432,7.180983394463768,4.8122656528806935
134,51.52258,-0.26136,POINT (-0.26136 51.52258),E01001238,11044,18,1760.86,0,3.2188758248682006,7.495541943884256,9.190517184468643,4.5885325448350684,7.343730193294873,6.362786695093446
135,51.575193,-0.012687,POINT (-0.012687 51.575193),E01004420,3684,43,1894.24,0,3.2240623515555007,7.490529402060711,9.539788712981133,5.570403451375261,7.401512055268403,4.161068194265009
136,51.529014,-0.103772,POINT (-0.103772 51.529014),E01002727,10165,129,1886.66,0,3.2809112157876537,7.487733761436444,9.484984316231557,4.785406236291025,6.057322509899446,4.639378357317828
137,51.539963,-0.053768,POINT (-0.053768 51.539963),E01001839,4640,84,1987.98,0,2.8898160479624417,7.483806687665835,10.02949754269615,4.090671156855792,7.2600586816427235,4.039360253889341
138,51.52401,-0.087761,POINT (-0.087761 51.52401),E01002704,12549,146,2048.95,0,3.232778730037192,7.4815557019095165,8.902461034368944,2.9580304063699794,5.329185990210503,3.427514689979529
139,51.529535,-0.090033,POINT (-0.090033 51.529535),E01033709,6366,102,1935.76,0,3.445852022202587,7.469083884921234,10.00725234570576,5.441811466186766,6.082538494007354,4.962844630259907
140,51.510305,-0.038717,POINT (-0.038717 51.510305),E01032768,21107,67,1575.54,0,3.246880021277798,7.4673710669175595,9.859620823345344,4.184946706904381,5.495896925730972,5.634360939877696
141,51.63254,-0.14272,POINT (-0.14272 51.63254),E01000116,27318,42,1863.0,0,3.248822901236153,7.465655310134056,8.826859333616943,4.879767018891217,6.94106432182579,3.7534960971999087
142,51.551766,-0.113597,POINT (-0.113597 51.551766),E01033488,6677,69,1635.21,0,3.2188758248682006,7.459914766241105,9.815210283734356,5.443023587547295,4.671893818030999,5.075486266415872
143,51.53684,-0.14128,POINT (-0.14128 51.53684),E01000948,8522,60,1886.84,0,3.6622787723167574,7.457609289715606,8.966262978783769,4.999169815986978,5.671155971829107,4.1089047135534305
144,51.517549,-0.14025,POINT (-0.14025 51.517549),E01004765,15472,121,1918.39,1,4.393461012299545,7.455876687491824,8.887354385688052,5.298767265328402,5.642793203029772,5.210414683372125
145,51.517989,-0.133819,POINT (-0.133819 51.517989),E01000850,19686,141,1852.33,1,3.8975183192252643,7.45298232946546,8.978449927886631,4.539564428890097,5.678396288265786,4.975698724215359
146,51.439918,-0.125521,POINT (-0.125521 51.439918),E01003130,16679,68,1854.41,0,3.1809662517949806,7.452402451223638,9.444974453565862,5.390440655423842,7.57289385512277,4.349115971216622
147,51.50247,-0.15723,POINT (-0.15723 51.50247),E01004691,23381,45,2079.44,0,3.8693242508950307,7.451241684987676,8.20445584061881,1.809926773183504,5.492361610036972,5.3970761385713
148,51.52138,-0.03164,POINT (-0.03164 51.52138),E01004270,12534,70,1822.67,0,3.013080911888604,7.450079569807499,9.04786144167843,4.645544080126364,6.082629784860074,3.8218794555751803
149,51.619301,-0.113256,POINT (-0.113256 51.619301),E01001527,18129,51,1788.76,0,3.158276202739271,7.438383530044307,8.562904334547408,3.1880041612011136,7.248617863904643,5.185764380308706
150,51.50375,-0.09638,POINT (-0.09638 51.50375),E01003929,12077,130,2023.91,0,3.2895206644375325,7.424761761823209,9.079946908042587,4.652626127144386,5.867940060822485,4.79081953287472
151,51.531278,-0.068542,POINT (-0.068542 51.531278),E01001774,8923,85,1998.29,0,3.676300671907076,8.613593685702552,9.31325249275999,3.840527003723076,6.920128415045278,5.17105201550216
152,51.426949,-0.332969,POINT (-0.332969 51.426949),E01003886,31939,43,1886.34,0,3.490428515390098,7.424761761823209,8.958606998807264,3.5148236417370144,8.433170072405767,4.245490733029061
153,51.530348,-0.121593,POINT (-0.121593 51.530348),E01000938,6387,95,1966.73,0,4.856862320706717,7.421775793644647,9.754310400854724,4.768478803600115,4.743365684739491,4.246922577489038
154,51.542716,-0.025407,POINT (-0.025407 51.542716),E01004224,7452,57,1851.99,0,3.3843902633457743,7.419380582918692,8.500417259054247,5.399790335478671,7.031555729186089,3.6888794541139363
155,51.547127,-0.051581,POINT (-0.051581 51.547127),E01001731,7474,80,2019.52,0,3.5183876490735586,7.414572881350589,9.642736885519767,4.657477965611436,7.710097613567479,4.937204016010373
156,51.528637,-0.198149,POINT (-0.198149 51.528637),E01004678,10961,79,1781.16,0,3.3655702040190043,7.403061091090091,10.048389739450057,5.324180026073764,6.630472281567279,4.712049547615187
157,51.50091,-0.07183,POINT (-0.07183 51.50091),E01032638,29878,72,1587.18,0,3.3985271531062766,7.390798521735676,10.18433947754575,3.7628266990660193,6.47818700952308,5.025655260852641
158,51.51862,-0.22461,POINT (-0.22461 51.51862),E01002876,14225,59,1532.82,0,3.3253956682458736,7.388946097618437,9.55808102371961,5.27151127212753,6.608472848464035,5.280865972934281
159,51.44324,-0.04277,POINT (-0.04277 51.44324),E01003229,6878,56,1614.85,0,2.8524391037275145,7.387090235656757,8.974357244957774,5.090431817622808,8.059244607251014,4.604169685654508
160,51.547385,-0.052072,POINT (-0.052072 51.547385),E01001760,4504,79,1933.9,0,3.5553480614894135,7.38025578842646,9.535145526398123,4.262820712194002,7.721095921119674,4.7917327370393
161,51.576126,-0.014409,POINT (-0.014409 51.576126),E01004365,8358,49,1781.69,0,2.9290581402859983,7.3796321526095525,9.925512219077472,5.9593028602995854,7.491539500338185,4.17638527255831
162,51.54731,-0.052,POINT (-0.052 51.54731),E01001731,7474,79,1916.08,0,3.5553480614894135,7.3777589082278725,9.535145526398123,4.386640972224627,7.717644954023219,4.7961210694801
163,51.539773,-0.057871,POINT (-0.057871 51.539773),E01033712,6490,93,1960.59,0,3.624340932976365,7.366445148327599,9.159793115022962,4.671051555101604,7.24854674571329,4.784737954585425
164,51.483275,-0.185745,POINT (-0.185745 51.483275),E01002897,18277,76,1878.87,0,3.7839623353606284,7.365180126021013,9.279146959446678,3.803546529092062,6.702500760503668,4.422568589986818
165,51.48898,-0.19206,POINT (-0.19206 51.48898),E01002849,16808,48,1919.09,0,3.501344330267094,7.357556200910353,10.083495184269184,3.667400422436812,5.735410332336513,4.208417018481948
166,51.52414,-0.14007,POINT (-0.14007 51.52414),E01000851,18953,75,1910.06,1,3.6477970090127063,7.354362330421477,9.1015707184726,4.37424644735492,5.028082207699977,4.743801054157313
167,51.515442,-0.124714,POINT (-0.124714 51.515442),E01000919,12962,141,1886.21,1,3.7393348976024297,7.3427791893318455,9.271272711148658,4.707636517532581,5.5688405639090215,5.090985646749915
168,51.449498,-0.108826,POINT (-0.108826 51.449498),E01003074,11024,61,1778.85,0,3.757005283161537,7.325148957955575,8.071696401408511,0.0,7.325405841954103,5.7853931831429195
169,51.527933,-0.056069,POINT (-0.056069 51.527933),E01004203,8880,69,1943.67,0,3.5553480614894135,7.323830566202317,9.748544558911174,2.613739521630969,4.489422577443778,4.452252079563379
170,51.466827,-0.169597,POINT (-0.169597 51.466827),E01004536,11674,90,1685.32,0,2.987700101856727,7.321188556739478,9.68719609690329,4.443709519861466,7.695353179207238,4.47403591796329
171,51.52939,-0.07541,POINT (-0.07541 51.52939),E01001777,6154,89,1857.54,0,3.4011973816621555,7.313220387090301,9.789509456407556,3.882182163417125,6.847346883787042,4.524502282920636
172,51.551766,-0.113597,POINT (-0.113597 51.551766),E01033488,6677,69,1635.21,0,3.5553480614894135,7.313220387090301,9.815210283734356,5.443023587547295,4.671893818030999,5.075486266415872
173,51.506166,0.076008,POINT (0.076008 51.506166),E01003482,9464,33,871.27,0,3.21124679770371,8.222285073872717,7.51727625547469,2.596000697293587,6.076402943624172,5.817081397615548
174,51.5498,-0.16455,POINT (-0.16455 51.5498),E01000849,27430,74,1815.3,0,3.774368840129351,7.307872780763706,9.804115183200532,5.321936232146671,4.044804116661965,4.539564428890097
175,51.48025,-0.11176,POINT (-0.11176 51.48025),E01003100,17071,76,2006.87,0,3.3593331775634567,7.286191714702382,9.904471568233841,4.504797211841304,6.893859173790026,3.559055466277736
176,51.545895,-0.020845,POINT (-0.020845 51.545895),E01001849,6227,60,1835.39,0,3.3965197921110444,7.272398392570047,8.621140508979861,4.495132080779154,6.662327774427192,5.3171391207886245
177,51.55566,-0.066094,POINT (-0.066094 51.55566),E01001765,3374,70,1989.62,0,3.3881121421135,7.258412150595307,9.586474845143998,3.2733640101522705,7.8905451088064975,4.654055583717902
178,51.521616,-0.167632,POINT (-0.167632 51.521616),E01033603,4851,84,1858.53,0,3.3141860046725258,7.252053951852814,10.197175677491234,3.1514531485507664,5.763936397475948,5.483343595749118
179,51.533937,0.035806,POINT (0.035806 51.533937),E01003491,8256,60,1897.18,0,3.6658666798048634,7.249215057114389,9.894754026076134,5.656131661180195,5.075861079013963,4.120824195026479
180,51.51818,-0.16683,POINT (-0.16683 51.51818),E01004663,16131,113,1947.84,0,3.912023005428146,7.24422751560335,9.692939345791622,5.581125078583557,6.264654615906327,4.282620578207235
181,51.525304,-0.080556,POINT (-0.080556 51.525304),E01033706,6887,128,1921.81,0,3.922765101960048,7.233455418621439,9.300925771199337,5.20872083273628,6.219834417393773,4.363608049149864
182,51.45041,0.0531,POINT (0.0531 51.45041),E01001615,14143,52,1468.48,0,3.588506479967149,7.231287004327616,7.717146533826883,4.499365127091115,8.42156075969434,4.061132428015987
183,51.527332,-0.144581,POINT (-0.144581 51.527332),E01000944,12258,45,1773.89,0,4.124226936703971,7.226209010100671,10.181041255786855,4.506123032386857,5.964016266148753,5.818924990168645
184,51.52435,-0.139672,POINT (-0.139672 51.52435),E01000851,18953,71,1937.86,1,3.966511190712216,7.224753405767971,9.1015707184726,4.050740924739968,4.758577732617404,4.432125465974346
185,51.479813,-0.026459,POINT (-0.026459 51.479813),E01003253,5562,60,1607.98,0,3.1523085805960878,7.221105098182496,9.186456407341904,3.663305202994506,6.527021807093156,5.38467853219608
186,51.56275,-0.073904,POINT (-0.073904 51.56275),E01001831,8414,56,1847.44,0,2.9851767596144745,7.218176838403408,9.661421723804045,3.821222641101649,7.482389157305955,3.9961803134348695
187,51.495602,-0.083908,POINT (-0.083908 51.495602),E01003941,15923,97,1985.44,0,3.2499868198932536,7.213031659834869,9.936517991570007,5.605471129189412,6.8065859679427785,4.2761104090823325
188,51.55109,-0.109818,POINT (-0.109818 51.55109),E01033491,8440,72,1940.57,0,3.3867603338643857,7.197435354096591,9.240836598775667,5.44375880219821,5.6899877636340115,4.354269957628839
189,51.528314,-0.049908,POINT (-0.049908 51.528314),E01004259,10040,68,1914.62,0,3.6921241842788253,7.192182058713246,9.483666641216134,5.574546604953836,6.004430129498005,4.627322990629224
190,51.530121,-0.075378,POINT (-0.075378 51.530121),E01001777,6154,92,1908.57,0,3.629129449708162,7.190676034332207,9.789509456407556,4.831668105114875,6.887552571664617,4.685366727982368
191,51.462406,-0.198897,POINT (-0.198897 51.462406),E01033093,21599,65,1444.75,0,5.767945925463689,7.180069874302796,9.0130058829611,3.5959414584546674,6.815420667779341,5.2821371703189985
192,51.601167,-0.087073,POINT (-0.087073 51.601167),E01002096,3397,63,1740.59,0,2.5087859235779435,7.171656822768514,9.102746252570594,5.438948496287782,7.397058958272868,5.215424768458471
193,51.49498,-0.09919,POINT (-0.09919 51.49498),E01032720,2298,116,2111.14,0,3.475376779836407,7.170119543449628,10.192907114678109,5.447556002014275,4.686750172980514,3.493472657771326
194,51.49498,-0.09919,POINT (-0.09919 51.49498),E01032720,2298,116,2111.14,0,3.475376779836407,7.170119543449628,10.192907114678109,5.447556002014275,4.686750172980514,3.493472657771326
195,51.545005,-0.021077,POINT (-0.021077 51.545005),E01001849,6227,60,1929.48,0,3.389124800427886,7.156176637480615,8.621140508979861,4.3052805704285655,6.679410725875863,5.303006356034168
196,51.591186,-0.141435,POINT (-0.141435 51.591186),E01001997,19221,54,2002.56,0,3.269949095052201,7.152268856032539,9.08181585258771,4.961655111874538,7.345377751889358,4.165113633110308
197,51.54593,-0.02075,POINT (-0.02075 51.54593),E01001849,6227,60,1814.86,0,3.4001968813285717,7.741967899820685,8.621140508979861,4.4058652241537235,6.654371568355365,5.315862545763785
198,51.545005,-0.021077,POINT (-0.021077 51.545005),E01001849,6227,60,1929.48,0,3.522824869783854,7.1459844677143876,8.621140508979861,4.3052805704285655,6.679410725875863,5.303006356034168
199,51.520534,-0.139467,POINT (-0.139467 51.520534),E01004763,11768,109,1912.53,1,3.4011973816621555,7.142036574706803,8.921294703583223,3.537765824444175,5.875323911973168,5.762994334288047
200,51.56186,-0.00031,POINT (-0.00031 51.56186),E01004374,16899,59,1660.13,0,3.3386125064705343,7.124478262493424,9.61992498326756,4.579852378003801,6.533498097998166,5.004214726293333
201,51.535042,-0.21965,POINT (-0.21965 51.535042),E01000586,13162,52,1878.64,0,4.159195534541717,7.124478262493424,9.678082696398274,5.98406221734122,6.434626772388876,4.433313679041901
202,51.551106,-0.114948,POINT (-0.114948 51.551106),E01033487,23623,72,1539.17,0,3.5553480614894135,7.116394144093465,10.808236533920361,5.654171974102867,5.365415110080531,5.489805118458235
203,51.494501,-0.201095,POINT (-0.201095 51.494501),E01002814,10748,47,1819.14,0,3.6888794541139363,7.112327444710911,9.721713245973447,5.566204811671638,6.381460624312215,6.076402943624172
204,51.467738,-0.253638,POINT (-0.253638 51.467738),E01003857,29987,44,1583.35,0,3.4901235908565567,7.106606137727303,9.414496803377656,5.321056853517526,8.02270340826607,5.675588740285419
205,51.494659,-0.212032,POINT (-0.212032 51.494659),E01001866,19847,63,1837.09,0,3.912023005428146,7.090076835776092,9.230836876131184,4.619368905387905,5.882960205916445,4.212423850287702
206,51.52085,-0.10835,POINT (-0.10835 51.52085),E01000916,14830,145,1931.71,0,3.6783239401744194,7.090076835776092,9.512680242108685,5.19794439240125,5.518817426916829,4.944353031302275
207,51.594261,-0.069215,POINT (-0.069215 51.594261),E01002077,4915,119,1903.67,0,3.5142284036242013,7.0825485693553,9.636612831234602,5.934312015603673,6.830755437093269,4.210645017918261
208,51.473473,-0.191651,POINT (-0.191651 51.473473),E01001935,17011,69,1539.47,0,3.3813347525659037,7.081708586105575,9.843818224281467,4.5110792625884955,6.535792642927974,4.480060374945247
209,51.54593,-0.02075,POINT (-0.02075 51.54593),E01001849,6227,60,1814.86,0,3.3965197921110444,7.080867896690782,8.621140508979861,4.4058652241537235,6.654371568355365,5.315862545763785
210,51.514201,-0.133097,POINT (-0.133097 51.514201),E01004763,11768,150,1836.71,1,4.0715875750994845,7.077498053569231,8.921294703583223,4.51830425296643,5.739632127549898,5.453610250954072
211,51.492087,-0.120048,POINT (-0.120048 51.492087),E01003109,9248,102,1868.29,0,3.055886196373738,7.0707241072602764,9.376981294376497,4.143928062410929,6.635710307309755,5.156408120365343
212,51.527161,-0.059531,POINT (-0.059531 51.527161),E01004203,8880,70,1933.72,0,3.644666299437611,7.069874128458572,9.748544558911174,4.260282639765531,5.63913728116267,4.6179876896987055
213,51.518246,-0.127816,POINT (-0.127816 51.518246),E01000855,19276,105,1953.32,1,4.256605125012738,7.0587581525186645,8.64029892523716,5.222677452339291,5.597495604138244,4.7129477781615225
214,51.6194,-0.107385,POINT (-0.107385 51.6194),E01001498,16629,47,1852.22,0,3.0819099697950434,7.044905117129371,9.155340215657306,5.8822075611710325,7.497040820007992,4.2781927309286685
215,51.46891,-0.06111,POINT (-0.06111 51.46891),E01004068,6118,65,1894.32,0,3.2741212990941793,7.038783541388542,9.240804589448341,1.8309801823813363,7.920243069994124,6.052253861244245
216,51.413331,-0.051484,POINT (-0.051484 51.413331),E01000799,14874,61,1905.3,0,2.8735646395797834,7.029972911706386,9.049535267159204,4.751864565138895,6.556678919396189,3.752558230777119
217,51.413331,-0.051484,POINT (-0.051484 51.413331),E01000799,14874,61,1905.3,0,2.8735646395797834,7.029972911706386,9.049535267159204,4.751864565138895,6.556678919396189,3.752558230777119
218,51.633507,-0.130934,POINT (-0.130934 51.633507),E01001519,20796,47,1799.67,0,3.4137844971676268,7.020190708311925,9.002701007197938,5.278879672655561,5.540478923698008,4.513712575499256
219,51.49782,-0.22297,POINT (-0.22297 51.49782),E01001856,7267,97,1739.45,0,3.4193646856176043,7.014814351275545,9.879626119420372,4.263383854543109,6.208348548251047,5.666357481565465
220,51.515247,-0.080362,POINT (-0.080362 51.515247),E01032739,20391,158,1906.94,0,4.757805432411685,7.007600613951853,7.275795393999566,3.571783682237689,5.722735067572888,4.673949701382917
221,51.47253,-0.00912,POINT (-0.00912 51.47253),E01003204,13701,75,1878.98,0,3.1450139762697455,6.470799503782602,8.718782918984434,4.078384542643371,6.541621454837154,5.06158186171436
222,51.586926,-0.079954,POINT (-0.079954 51.586926),E01002070,10051,99,1545.61,0,3.398192872641857,6.9975959829819265,9.699689416169322,4.401951803481151,6.477187724313131,5.183635766464422
223,51.515583,-0.090953,POINT (-0.090953 51.515583),E01032739,20391,165,1875.79,0,3.828641396489095,6.99117688712121,7.275795393999566,3.464485120898074,5.630064170161918,4.925367850116552
224,51.517437,-0.074217,POINT (-0.074217 51.517437),E01004310,5125,136,1979.6,0,3.603049197508743,6.98100574072173,10.055769057973423,4.733387483788845,5.692249558842477,4.272630207894483
225,51.471546,-0.113029,POINT (-0.113029 51.471546),E01003186,14548,81,1947.5,0,3.327909585892323,6.98100574072173,9.366131419949374,2.4414770918606643,6.507203082734617,5.2526398530513845
226,51.50816,0.02154,POINT (0.02154 51.50816),E01033575,14272,58,1392.67,0,3.34109345759245,6.967909201801884,8.85098469522472,4.458292990127331,5.508659326025038,4.89910765260238
227,51.52354,-0.139027,POINT (-0.139027 51.52354),E01000854,18104,82,1848.89,1,4.174387269895637,6.964135612418245,9.1015707184726,3.5743099993708003,5.105642397674591,4.853357507741732
228,51.523261,-0.083355,POINT (-0.083355 51.523261),E01033708,14243,139,1978.68,0,3.8575668196320874,6.962243464266207,8.73759057546242,4.497250843768597,6.040802180436441,5.495650680962429
229,51.4932,-0.20904,POINT (-0.20904 51.4932),E01001866,19847,43,1724.89,0,2.942331496826876,6.961296045910167,9.230836876131184,4.760634288612163,5.853466048950692,4.595725727160092
230,51.52401,-0.087761,POINT (-0.087761 51.52401),E01002704,12549,146,2048.95,0,4.202600880991953,6.953684210870537,8.902461034368944,2.9580304063699794,5.329185990210503,3.427514689979529
231,51.604694,-0.145805,POINT (-0.145805 51.604694),E01000157,21431,47,1563.41,0,3.7103962975761857,6.946975992135418,9.424066922191624,5.826943614939534,7.325405841954103,5.5350481913707625
232,51.551766,-0.113597,POINT (-0.113597 51.551766),E01033488,6677,69,1635.21,0,3.5553480614894135,6.9440872082295275,9.815210283734356,5.443023587547295,4.671893818030999,5.075486266415872
233,51.53113,-0.07692,POINT (-0.07692 51.53113),E01001777,6154,89,1963.24,0,3.7800903341673204,6.934397209928558,9.789509456407556,5.189952341869912,6.8590166134866255,4.428313668625195
234,51.539023,-0.07597,POINT (-0.07597 51.539023),E01033707,6864,88,1944.67,0,2.970414465569701,6.918695219020472,9.419201614957123,3.6378492830011573,7.4243442626372325,4.464988155388229
235,51.47771,-0.20172,POINT (-0.20172 51.47771),E01001950,24876,72,1748.3,0,3.894062680051153,6.915723448631314,9.543360944165945,5.801483732946538,5.611923000978106,4.733387483788845
236,51.544655,-0.046534,POINT (-0.046534 51.544655),E01001730,2897,73,1958.76,0,2.70805020110221,6.907755278982137,9.96998197215659,5.422480009168459,7.618835693552107,4.906385272722456
237,51.536442,-0.022898,POINT (-0.022898 51.536442),E01032764,12594,62,1836.88,0,4.513054897080286,6.907755278982137,9.001634592626147,3.8842406244156944,6.6129143093318765,4.502915951949335
238,51.551766,-0.113597,POINT (-0.113597 51.551766),E01033488,6677,69,1635.21,0,3.5553480614894135,6.901737206656574,9.815210283734356,5.443023587547295,4.671893818030999,5.075486266415872
239,51.516625,-0.139064,POINT (-0.139064 51.516625),E01004765,15472,127,1912.19,1,4.007333185232471,6.897704943128636,8.887354385688052,5.5602584645701585,5.520900761003683,4.95660140560377
240,51.596097,-0.071903,POINT (-0.071903 51.596097),E01001978,4152,92,1954.78,0,3.3253956682458736,6.8966943316227125,9.555527381555116,5.693967801267809,7.0919833505546075,4.058544658090914
241,51.55514,-0.14478,POINT (-0.14478 51.55514),E01000928,14085,69,1880.72,0,4.05871738457895,6.8966943316227125,8.82234576209928,4.8890701151444125,6.173556910972577,4.696107180980193
242,51.559447,-0.074292,POINT (-0.074292 51.559447),E01001830,6903,62,1918.01,0,3.349202086543775,6.890609120147166,9.813829767805588,4.975629684897441,7.58334421174094,4.944495491591711
243,51.546197,-0.001925,POINT (-0.001925 51.546197),E01033583,9402,69,1839.7,0,3.2902658209548736,7.791935956938058,9.476640726023412,5.461201229449516,6.213567557246944,4.950672952923573
244,51.58541,-0.14738,POINT (-0.14738 51.58541),E01002022,19545,46,1844.93,0,3.0170044088295307,6.88653164253051,9.254877696103913,2.6623552418400807,6.78307601893791,4.645448032486661
245,51.51544,-0.20514,POINT (-0.20514 51.51544),E01002833,15083,74,1808.31,0,4.121635422458004,6.880384082186005,9.72557605711081,4.5107496103686,6.054509766325031,4.631812116934513
246,51.519272,-0.13985,POINT (-0.13985 51.519272),E01004765,15472,108,1826.99,1,3.800197190245889,6.871091294610546,8.887354385688052,4.422808628394115,6.016425416397235,5.746299032592525
247,51.515131,-0.123892,POINT (-0.123892 51.515131),E01000918,13788,141,1951.31,0,3.9611940494345954,6.858565034791365,9.389885578273365,4.8633719531173645,5.43599017167311,5.223917043971786
248,51.581009,-0.122351,POINT (-0.122351 51.581009),E01001990,18313,62,1733.92,0,3.6888794541139363,6.856461984594587,9.42661800673701,5.813354111085492,7.422194366317963,4.790653406119625
249,51.577309,-0.125361,POINT (-0.125361 51.577309),E01001990,18313,72,1855.52,0,3.740285242173836,6.856461984594587,9.42661800673701,5.629202596300466,7.257742912621014,4.441591872011272
250,51.524982,-0.091956,POINT (-0.091956 51.524982),E01002706,10815,117,1965.86,0,4.063885354737392,6.851184927493743,9.633754102192857,4.716801002159277,5.731170637975067,4.548917244437293
251,51.574912,-0.113016,POINT (-0.113016 51.574912),E01002062,18183,70,1806.23,0,3.0430928449138284,6.835184586147301,9.054087651074443,4.0814281702888735,7.140159814693942,4.545420181582317
252,51.60229,-0.19204,POINT (-0.19204 51.60229),E01000296,22036,48,1831.26,0,3.4255647381104497,6.831953565565855,8.99576500867682,6.074656137994746,6.726736872718575,5.763434074220378
253,51.519404,-0.133893,POINT (-0.133893 51.519404),E01000850,19686,134,1845.78,1,3.5647324613710536,6.824373670043086,8.978449927886631,3.3090820927543496,4.915518428938784,4.858959327416688
254,51.61902,-0.10716,POINT (-0.10716 51.61902),E01001498,16629,51,1836.86,0,3.2857865301508276,6.8001700683022,9.155340215657306,5.909277876120035,7.484902208779911,4.418720118610357
255,51.51371,-0.07319,POINT (-0.07319 51.51371),E01032767,22328,123,1998.33,0,4.207524426932059,6.794586580876499,9.482451595513862,4.016743316198549,5.065754593317335,4.414977734813568
256,51.53736,-0.14573,POINT (-0.14573 51.53736),E01000863,6114,62,2007.85,0,3.9322177127136655,6.782192056006791,9.148320276939748,5.609435164477434,5.703649132433188,4.875044639789907
257,51.53577,-0.10239,POINT (-0.10239 51.53577),E01002801,17133,97,1960.45,0,4.225665179549459,6.776506992372183,9.529983214003844,3.816612820623488,6.052630199011829,4.152298955482657
